content_id,date_str,from_url,month,day,year,content_title_clean,content_body_clean,content_src_url
60,8/30/17,,12,31,2099,Tax reform now -- failure to act could mean minority status for GOP in 2019,"Republicans in Congress are at a make or break moment and everyone knows it. Moments like these don’t come around very often in politics. President Donald Trump, Speaker of the House Paul Ryan and Senate Majority Leader Mitch McConnell all agree that the time has come to seize on real and lasting tax reform, which will lead to job creation and fuel our economic engine for future generations. Republicans, as well as any Trump-state Democrats seeking to help hardworking American taxpayers with this pro-growth legislation, need to come together. We must get a robust tax reform bill signed into law this year.  The American people know that Republicans control the White House and both Houses of Congress, and looking at the first six months of the 115th Congress have little to show for it. If Congress doesn’t act, it will appear that the campaign rhetoric was just that – all talk. We have a President of the United States asking Congress to send a tax reform package to his desk. Year after year during the Obama Administration, Republican leaders in Congress said “just wait until we have a Republican president. Then things will be different.” McConnell and Ryan must produce a historic tax reform package that members of their respective caucuses can get behind. Inaction on tax reform could very well mean minority status in 2019. Make no mistake about it; the American people expect action. It’s true that Democrats are being obstructionists, but folks around the country want Republicans to get the job done and keep their promise.  When overly burdensome taxes and regulations are cut for American entrepreneurs, American businesses, and American workers, amazing things happen.  The American people believe all Republicans are in agreement that tax reform is critical. That’s why American families and job creators want to know when it’s going to happen and so does President Trump. Republicans on Capitol Hill from across the political spectrum, from the most moderate to the most conservative, all acknowledge that tax reform and tax relief were key campaign promises in 2016 that helped catapult them to victory and majority status in both chambers of Congress.  Republicans also agree on the importance of tax reform and tax cuts when it comes to growing the economy. President Trump’s uplifting economic message paved the way for his victories in states like Ohio, Pennsylvania, Michigan, and Wisconsin. Upon taking office, the President’s economic optimism and executive orders on deregulation have caused the Dow Jones industrial average to skyrocket to historic highs, paved the way to one million new jobs created in six months and 2.6 percent growth in the second quarter, and made the unemployment rate shrink to its lowest level since 2001. But job creators in businesses large and small are expecting tax reform from Congress in 2017 so they can plan for the future.  When President Ronald Reagan’s economic recovery act was signed into law in 1981, it created decades of unprecedented economic growth. It’s a recent roadmap to success that must be learned from. When overly burdensome taxes and regulations are cut for American entrepreneurs, American businesses, and American workers, amazing things happen. It’s called American Exceptionalism and President Reagan knew that better than anyone. Republican Senators from Ted Cruz and Mike Lee to Susan Collins and John McCain know that too. It’s time for these leaders to come together and deliver on much-deserved tax reform and tax relief.  Failure is not an option. The economy is on the launch pad ready to fire its engines at full capacity. America just needs the tax package signed into law to achieve historic levels of growth. Job creators are waiting for Congress to press the ignition button. It’s time for them to act.",http://www.foxnews.com//opinion/2017/08/30/tax-reform-now-failure-to-act-could-mean-minority-status-for-gop-in-2019.html
142,8/31/17,,12,31,2099,Global stocks advance ahead of US data run,"This Oct. 4, 2014, file photo, shows the facade of the New York Stock Exchange. U.S. stocks are quiet early Wednesday, Aug. 30, 2017, as technology companies rise while energy companies continue to fall as investors sort through the ongoing damage caused by Harvey. (AP Photo/Richard Drew, File)  LONDON (AP) — Upbeat economic figures from around the world helped shore up global stock markets on Thursday ahead of a raft of U.S. data that could determine the scale of upcoming rate hikes from the Federal Reserve.  KEEPING SCORE: In Europe, Germany’s DAX rose 0.6 percent to 12,072 while Britain’s FTSE 100 advanced 0.7 percent to 7,419. The CAC 40 in France was 0.7 percent higher too at 5,091. U.S. stocks were poised for a steady opening with Dow futures and the broader S&P 500 futures up 0.2 percent.  US DATA: Following jitters at the start of the week over North Korea’s firing of a missile over Japan, the mood has improved somewhat with most investors monitoring a raft of economic data that culminates with Friday’s U.S. nonfarm payrolls report for August. That could help shape market expectations over the pace of interest rate hikes from the Federal Reserve.  ANALYST TAKE: “Of course, Friday’s jobs report is widely regarding as the most important data release each month due to the insight it offers on hiring, wages and therefore potential future inflation pressures,” said Craig Erlam, senior market analyst at OANDA. “Today’s data though is arguably equally important, if not more so at the moment, as it contains the latest inflation numbers — as per the Fed’s preferred measure — as well as income and spending figures.”  EUROZONE INFLATION: Inflation across the 19-country eurozone struck a four-month high of 1.5 percent in the year to August largely because of higher energy costs, in a development that’s unlikely to alter expectations that the European Central Bank will play it safe at next week’s policy meeting. The increase was anticipated in financial markets, but inflation remains below the European Central Bank’s goal of just below 2 percent.  CHINA MANUFACTURING: An official gauge of Chinese factory activity improved for a 13th straight month in August. The preliminary version of the purchasing managers’ index from the China Federation of Logistics & Purchasing and the National Bureau of Statistics rose to 51.7 from July’s 51.4 on a 100-point scale on which numbers above 50 show activity expanding. An index of new orders rose to 53.1 from July’s 52.8.  ASIA’S DAY: The Shanghai Composite Index was unchanged at 3,360.81 while Tokyo’s Nikkei 225 gained 0.7 percent to 19,646.24. Hong Kong’s Hang Seng shed 0.4 percent to 27,970.30 and Seoul’s Kospi lost 0.4 percent to 2,363.19. Sydney’s S&P-ASX 200 advanced 0.8 percent to 5,714.50.  ENERGY: Benchmark U.S. crude rose 28 cents to $46.24 per barrel in electronic trading on the New York Mercantile Exchange while Brent crude, used to price international oils, added 35 cents to trade at $51.08 in London.  CURRENCIES: The euro was down 0.4 percent at $1.1837 while the dollar rose 0.3 percent to 110.55 yen.","https://www.apnews.com//80a5e651466740b5be62fdabb4a2f516/Asian-stocks-mixed-after-China-factories,-Wall-Street-gains"
191,8/31/17,,12,31,2099,US consumer spending up 0.3 percent in July,"Consumer spending increased in July at the fastest pace in three months, while incomes grew by the largest amount since February, both encouraging signs for future economic growth.  Consumer spending rose 0.3 percent in July, the best showing since April, the Commerce Department reported Thursday. It followed 0.2 percent advances in both May and June. Incomes in June grew 0.4 percent, the best showing since February. The strength came from a strong 0.5 percent rise in wages and salaries, reflecting the healthy 209,000 gain in employment in July.  Economists said the report showed that Americans are feeling confident enough to boost their spending, which accounts for 70 percent of the country's economic activity.  ""Consumer spending looks rock solid,"" said Chris Rupkey, chief financial economist at MUFG Union Bank in New York. ""The consumer continues to do the heavy lifting when it comes to economic growth as corporations hold back investment plans until they see what tax reform proposals make it through Congress.""  Rupkey said he was expecting consumer spending to support overall economic growth of around 2.8 percent in the current July-September quarter.  A key inflation gauge favored by the Federal Reserve posted a tiny 0.1 percent increase in July. Over the past 12 months, it is up just 1.4 percent, still well below the Fed's 2 percent target.  Inflation has been running below the Fed's target for five years and has fallen farther from the 2 percent mark since early this year. Fed Chair Janet Yellen has blamed the slowdown on temporary factors, but minutes of the Fed's July meeting showed a growing concern that the slowdown in price increases might reflect developments that are more long-lasting.  The Fed raised a key interest rate in March and June of this year and signaled that it expected to hike rates one more time in 2017. The Fed next meets in September. But private economists believe the central bank will hold off on any further hikes until they see signs that inflation has resumed rising.  Thursday's spending report showed a strong 0.6 percent increase in purchases of durable goods such as autos and a solid 0.5 percent rise in demand for non-durable goods such as food and clothing. Spending on services such as utilities and doctor's visits rose 0.2 percent.  The government reported Wednesday that the overall economy, as measured by the gross domestic product, grew at a solid 3 percent rate in the April-June quarter, the best quarterly growth rate in two years. The government had initially reported GDP growth at a slower 2.6 rate in the second quarter but that figure was revised higher in large part because of a stronger gain in consumer spending.  The report on incomes and spending showed that the saving rate in July slipped to 3.5 percent of after-tax income, the lowest level since it stood at 3.2 percent last December.",http://www.foxnews.com//us/2017/08/31/us-consumer-spending-up-0-3-percent-in-july.html
196,8/31/17,,12,31,2099,Fox host: Democrats are afraid of tax reform because the economy will grow so much that they won’t win any elections,"KELLYANNE CONWAY: The man who works behind me here, President Trump, he's at his desk, pen in hand, ready to sign into law repeal and replacing Obamacare. He hasn't given up on that because he knows 29 million Americans don't have health insurance. He knows that Obamacare made many of their situations worse for many of them who were lied to about keeping their plans and doctors. They are without care. He stands ready to do fundamental tax reform, and he went yesterday, before Congress even gets back into session from their very long vacation where they got an earful from constituents for not getting things done. He's ready.  BRIAN KILMEADE (CO-HOST): Yeah, I have no idea why they keep going on vacation. It is just, it's criminal. They have to work for a living.  CONWAY: It's good work if you can get it.  KILMEADE: Yeah. This is basically -- what the president's doing, a lot of people wanted him to do for health care, absent [House Majority Leader] Mitch McConnell [(R-KY)]. He's going to go outline his plan, and he's going to reportedly be active in doing it. And he gave some basics. He said I'm going to have three income tax brackets instead of seven. I'm going to look to get a 15 percent corporate tax cut, I'm going to repeal the estate tax, no alternative minimum tax. Having said that, I'm thinking, OK, that's a good framework, I wonder how it's going to be hashed out, details to come. It didn't stop [House Minority Leader] Nancy Pelosi [(D-CA)] from coming out immediately and said, ""Instead of offering the American people a plan for real job-creating tax reform, President Trump is pushing billionaires-first trickle-down tax scheme that hands out massive tax cuts to the wealthiest, at the expensive of American families."" I sense she is against something she doesn't even been presented with yet. I mean, that is just the wrong attitude. That's the anti what we're seeing in Texas. Do you think there might be on some level a fear among Democrats that if tax reform is passed for America, the economy will grow at such a rate it will be impossible for them to win an election?  CONWAY: You hit it correctly. That's what I see. And this is what happened in the past when Ronald Reagan gave us fundamental tax reform. He was more popular and helped his vice president get a third term, get his third term, frankly. But what is Nancy Pelosi's plan? She's talking about Donald Trump's plan for tax reform. What is her plan?",https://www.mediamatters.org/video/2017/08/31/fox-host-democrats-are-afraid-tax-reform-because-economy-will-grow-so-much-they-won-t-win-any/217814
695,9/10/17,,12,31,2099,Insider Q&A: Higher pay needed to support stronger growth,"Sluggish pay raises have been an Achilles' heel for American workers since the Great Recession ended more than eight years ago — and a major headwind for faster economic growth.  As a result, many people are spending less than they otherwise would. That trend, in turn, contributes to slower overall growth in the U.S. economy, because consumers account for roughly 70 percent of economic activity.  Dan North, chief economist for Euler Hermes North America, part of the world's oldest and largest credit insurance company, spoke recently with The Associated Press about how income after taxes — what analysts call disposable personal income — isn't keeping pace with consumer spending growth.  ___  Q: What are the factors driving U.S. economic growth right now?  A: We think for the entire year we're likely to see GDP growth of around 2 percent. But consumers have a few headwinds. First of all, real disposable personal income growth is increasing at just 1.3 percent. That's very slow. Consumer spending is increasing at a faster rate. If you look at personal consumption expenditures, that's rising at 2.7 percent. As a result, consumers have to dip into their flow of savings to pay for items.  Without income growth, it's hard for consumption growth to continue. The big story is we don't have enough income. Consumer confidence has soared since the election. But consumers often say one thing and do another. To spend, you need the willingness and ability. Consumers are saying they have the willingness, so it would seem. But that's not enough. You've got to have the ability to spend, too.  Q: What would unlock stronger income growth?  A: The low unemployment rate doesn't tell the whole story. Our participation rate — the share of people with jobs or looking for work — is quite low as well. We need more people at work. And we need those people to be earning higher wages.  You might think that the low unemployment rate would lead to higher wage growth, but it hasn't. One reason is that productivity has been very weak. When you have weak productivity, you have weak wage growth.  Q: What role to baby boomers and millennials play in all of this?  A: This demographics of the aging workforce is really tough. What's happening is we have baby boomers who are leaving the workforce at a rate of 10,000 every day. They probably will keep doing that for the next 12 years or so. We can't replace them fast enough, and employers can't find the right people with the right skills to fill those jobs.  One way to address that is to have more skilled legal immigration. President Trump took a step in the right way with a proposal to focus on bringing in more skilled immigrants. But then then he took a step backward by planning to cut down the number immigrants being admitted.  Q: Can businesses get enough access to credit?  A: Small and medium businesses have a desire to expand, but there is still caution on pulling the trigger. So there is a lack of loan demand. You see the numbers where the growth in commercial loans may not be strong, but you look at the banker survey and say, well, a lot of businesses aren't really interested in getting credit yet. That's kind of hampering the expansion of credit.  ___  Answers are edited for length and clarity.",http://www.foxnews.com//us/2017/09/10/insider-q-higher-pay-needed-to-support-stronger-growth.html
811,9/12/17,,12,31,2099,Median U.S. Household Income Up for 2nd Straight Year,"The good news is that income inequality, by some measures, is no longer increasing.  The details of the report help to explain the reasons. Household incomes increased because more people were working, and the gains in employment have been concentrated among workers with less education, driving income gains on the lower rungs of the economic ladder.  “Households are doing better because more people are working and more people are working full time,” said Jed Kolko, chief economist at the jobs site Indeed.com.  But the increases in household income also reflected investment gains. The share of income that came from sources other than wages increased markedly last year, to 21.8 percent, from 21.1 percent in 2015. That kind of income flows mostly to households on the upper rungs of the ladder.  Income inequality is at a very high level by historical standards. Some economists see evidence that the uneven distribution of income and wealth is an impediment to economic growth.  It also means the lives of Americans are increasingly different, depending on their economic fortunes. For example, mortality rates are climbing for middle-aged white Americans with no more than a high school education, a trend that the Fed chairwoman, Janet L. Yellen, described this year as “very shocking.”  The Fed has curtailed its efforts to stimulate economic growth, concluding that monetary policy has done what it can. The Fed is expected to announce next week, after a meeting of its policy-making committee, that it will begin to reduce its bond holdings, a final legacy of its stimulus campaign.  While the distribution of income didn’t change last year, the rising tide lifted more people from poverty. The Census Bureau reported that 12.7 percent of households lived in poverty in 2016, representing a total of 40.6 million people. That was down from 13.5 percent of households and 43.1 million people in 2015. But the rate remains slightly higher than the 12.5 percent rate in 2007, before the recession, and significantly higher than the 11.3 percent rate in 2000.",https://www.nytimes.com/2017/09/12/business/economy/income-rebound-recession.html
822,9/12/17,,12,31,2099,"The new iPhone X, explained","At its debut Apple Park public event today, Apple unveiled a host of new products including the iPhone 8, iPhone 8S, Apple TV 4K, and third-edition Apple Watch.  But the most exciting product on the list is the new iPhone X (the name is a sly nod to the tenth anniversary of the iPhone as well as to the fact that everyone knows it’s the coolest letter in the alphabet), the highest-end phone in Apple’s lineup priced at an eye-popping starting point of $999.  This represents a change in strategy, on a number of levels, from the basic formula that Apple has used for its mobile phone business. And Apple’s mobile phone business is not just the most successful mobile phone business in the world, it’s essentially the most successful business of any kind in the world — so any change in approach is noteworthy. Why mess with success?  The iPhone’s success paradox  Not every successful product is “the best” product in its category.  The point of Ikea furniture or a Toyota Camry isn’t to be the greatest, most high-end offering in the realm of houseware or sedans, the point is to meet a practical consumer need at an attractive price. There are Ferraris and Porsches in the marketplace, too, but making “the best” car isn’t necessarily a more successful business strategy than making a good enough car at a reasonable price.  But the iPhone is different. From the day it was first introduced, it was positioned in the market as the best phone in the world. But it’s also become the best-selling phone in the world. And like any marquee smartphone, it needs to be updated and upgraded every year.  This gives Apple a big problem. Year after year, any new ideas they want to bring to the iPhone need to be capable of being manufacturing on a massive scale in a relatively compressed timeline. That’s hard to do and, in practice, it means that certain things simply can’t be done. And that means risking the iPhone’s quality leadership.  In concrete terms, low-power OLED screens are spreading in the Android world and they provide real user benefits in terms of increased battery life and the ability to take the display edge-to-edge. But nobody has yet figured out how to manufacture really high-quality OLED screens at the volume Apple needs to meet the consumer demand for iPhones.  The solution is the iPhone X. It’s essentially a Lexus to the iPhone’s Toyota — pairing the OLED screen with a few other high-end touches while containing substantially the same guts and commanding a premium price. Most people probably won’t want to shell out a thousand bucks or more for a smartphone, but that’s fine because Apple couldn’t make this phone in high volume anyway. The outer frontiers of quality require scarcity, and high prices turn scarcity into profits.  Apple risks losing the Coca-Cola factor  Andy Warhol once said that “what’s great about this country is that America started the tradition where the richest consumers buy essentially the same things as the poorest.” He took as his example Coca Cola.  “You know that the president drinks Coca Cola, Liz Taylor drinks Coca Cola, and just think, you can drink Coca Cola, too,” he said. “A Coke is a Coke and no amount of money can get you a better Coke than the one the bum on the corner is drinking. All the Cokes are the same and all the Cokes are good. Liz Taylor knows it, the president knows it, the bum knows it, and you know it.”  The iPhone isn’t exactly priced to appeal to the poorest people in the world, but it operates on broadly the same principle. Middle-class consumers all around the world can and do own the very same smartphone that celebrities and presidents and billionaires use. A brand-new iPhone is certainly a premium product — you can get a perfectly serviceable Android phone for $200 — but it’s also a mass market product, an “affordable luxury” that lets regular people achieve phone parity with the elite.  iPhone X changes all that. The anticipation now is that most iPhone buyers won’t be getting the best phone in the world, they’ll be settling for the iPhone 8.  The most interesting Apple launch in years  In the plane of pure reason, the iPhone X shouldn’t be a big deal. Either consumers will buy a $1,000 phone and Apple will make some extra money or else they won’t and Apple won’t repeat the experiment. Either way, the iPhone 8 will be the big financial driver.  But consumer purchasing decisions don’t happen on the plane of pure reason.  The risk for Apple is that people who are willing to pay $750 for the best phone in the world may not feel like shelling out that much cash to have the second-best phone in the world. If the best phone in the world is out of your price range and you’re a value buyer now, maybe you decide that the real value proposition is that $200 Android. Or simply not upgrading your phone at all. The best phone is a powerful idea that potentially transcends narrow cost-benefit analysis. Voluntarily surrendering your mass market product’s status as the best is a risky move.  Of course it’s also a risk with considerable upside for Apple. But in a world where the past few iPhones felt like sure things and Apple seemed to have decisively pulled ahead of its major competitors, the fact that there’s a risk at all makes this the most exciting iPhone launch in years.",https://www.vox.com/2017/9/12/16290308/iphone-x
884,9/12/17,,12,31,2099,Apple iPhone event live updates,"At its debut Apple Park public event Tuesday, Apple is expected to unveil a range of new hardware and software products — including three new iPhones, a new Apple TV, and two new Apple Watches.  Check here for updates as specific products are announced. So far it’s just been a Beatles song followed by a tribute to Steve Jobs, paired with the introduction of the new Steve Jobs Theater in the company’s new headquarters.  Next up, a discussion of the virtues of the new Apple Park campus and Angela Ahrendts discussing Apple’s retail operations.  Apple Watch Series 3  Apple announced Watch OS 4, new operating software for its line of watches that focuses on expanding Apple Watch’s various fitness and health capabilities.  They also announced a new version of the Apple Watch — Series 3 — that comes with a cellular data chip, meaning the watch functions independently from the phone. A person probably wouldn’t want to do this in most circumstances, but for a lot of exercise uses, it’s important. With the Series 3 watch, for example, you can take a run without your phone and rely on the watch for streaming music and also make sure that you won’t miss an important text message or phone call.  Old bands will be compatible with the new watches, and they will cost $399. There is also going to be a non-cellular Series 3 watch for $329 and a price drop on the old Series 1 watch to $249.  Apple TV 4k  Apple's little black puck that you plug into your television has fallen slightly behind the technical curve of competing offerings from Amazon, Roku, and others. That's changing today with Apple's announcement of a new, more powerful box, powered by the same custom A10X Fusion chip that powers the iPad Pro and the ability to display 4k video and meet the contemporary High Dynamic Range standard.  It's basically a full-fledged small desktop computer at this point, a further hint that Apple has real ambitions for the device as a gaming platform — though the previous iteration of this product largely failed to live up to potential in this regard.  iTunes is also going to start selling 4k movies and, even better, will automatically upgrade previously purchased HD content to 4k quality.  iPhone 8 and 8 Plus  As expected, Apple is releasing updates to the iPhone 7 and iPhone 7 Plus — called the iPhone 8 and iPhone 8 Plus. They have louder speakers with deeper bass, new screens that feature the TrueTone color-correction technology previous only available on iPads, and a powerful new A11 chip that promises to be both more powerful and more energy-efficient than its predecessor.  As previously the Plus model is physically larger, with a bigger screen and longer battery life, and also features a superior two-lens camera.  The iPhone 8 also features what Apple is calling “wireless” charging — a feature that already exists on the Apple Watch and that still features wires. The difference is that instead of plugging a wire into the phone, you’ll be able to inductively charge it via contact with a charging pad — a somewhat more convenient and elegant method.  Pricing starts, as usual, at $699 for iPhone 8 and $799 for iPhone 8 Plus, but the minimum storage tier has gotten more generous than it was for the iPhone 7.  iPhone X  Last but by no means least, there’s the iPhone X (Apple pronounces the “X” as “ten”) which features a new Super Retina OLED display. It’s a 2436x1125 display with 2.7 million pixels, adding up to the highest pixel density the iPhone has ever achieved. It runs from edge to edge with no bezel.  The home button is gone from this bezel-free phone, and can be awakened with an arbitrary tap or by raising the phone. You bring up the home screen with a wipe.  Instead of TouchID, you are going to identify yourself to the phone via a new facial recognition system that Apple calls Face ID. The same “true depth” camera that allows Face ID to work will also let users create animated emoji (“animoji”).  It costs $999 with 64GB of storage, and there’s an upgraded option with 256GB of storage. Preorders open on October 27; shipping begins November 3.",https://www.vox.com/2017/9/12/16294406/iphone-x-8-apple-tv-4k-live-updates
1019,9/5/17,,12,31,2099,"In honor of Labor Day, Fox & Friends let an obscure acupuncturist lie about raising the minimum wage","Fox News used an unqualified crank to push discredited right-wing media myths about the economic costs of raising the minimum wage in response to Fight for $15 rallies held across the country on Labor Day.  On the September 5 edition of Fox News’ Fox & Friends, co-host Steve Doocy hosted Kevin McNamee, an obscure chiropractor and acupuncturist, to discuss rallies held in Boston, Chicago, Milwaukee, and Oakland where demonstrators called for raising the minimum wage. McNamee claimed raising minimum wages takes profits away from business owners and hurts the economy. He further claimed that Seattle, WA, -- a frequent target of anti-minimum wage attacks -- had seen companies in the hospitality sector go out of business, which in turn led to job losses, as a result of the city’s minimum wage increase, concluding “it’s not rocket science here.”  McNamee’s only prior experience with economic policy arguments relating to the minimum wage appears to be a letter to the editor that appeared in The New York Times in May 2015, which serial minimum wage misinformer Mark Perry mentioned in an American Enterprise Institute blog post. In the letter, McNamee bizarrely declared his acupuncture business was “not a charity” and that he did not wish reduce his personal profit by paying his employees living wages.  Counter to McNamee and Fox News’ assertions, actual economic research has found raising the hourly minimum wage neither hurt small businesses nor lead to job loss. Looking at minimum wage increases over a 20-year period, researchers at Cornell University found that raising the regular and tipped minimum wage for workers in the restaurant and hospitality industries has ""not had large or reliable effects"" on the number of people working in those industries. Furthermore, since Seattle started phasing in increases to the city’s minimum wage in April 2015, the metro area has continued to grow and add jobs. From the Federal Reserve Bank of St. Louis:  Fox has repeatedly pushed myths that raising the minimum wage kills jobs and hurts the economy, and has given business owners a platform to bemoan paying workers a living wage. Despite Fox’s years-long misinformation campaign, a majority of Americans support raising the federal minimum wage and states and municipalities have continued to increase their minimum wages.",https://www.mediamatters.org/blog/2017/09/05/In-honor-of-Labor-Day-Fox---Friends-let-an-obscure-acupuncturist-lie-about-raising-the-min/217839
1061,9/17/17,,12,31,2099,Insider Q&A: Steve Ballmer on data for the people,"In this Saturday, July 15, 2017, file photo, Steve Ballmer, former CEO of Microsoft, addresses a plenary session on the third day of the National Governors Association's meeting in Providence, R.I. Ballmer says he started his new venture, USAFacts, as a way to “suck out all the data” collected by government agencies and shoot it back out to the public in a digestible form. (AP Photo/Stephan Savoia, File)  PROVIDENCE, R.I. (AP) — Steve Ballmer says he started his new venture, USAFacts, as a way to “suck out all the data” collected by government agencies and shoot it back out to the public in a digestible form. The former Microsoft CEO, philanthropist and LA Clippers owner talked with The  about data —and the way people and machines collect it.  The interview has been edited for length and clarity.  Q: Microsoft is making a big push now on artificial intelligence. Do you think they’re doing enough?  A: We made a huge investment. People love to change the name over time. If you go back, we were doing speech recognition. Speech recognition’s a form of AI. We were doing computer vision. It’s a form of AI. We’ve been doing machine learning. It’s a form of AI.  Before all that, we were actually calling it AI and doing a bunch of AI. So I would say we’ve been working pretty coherently and consistently since the early ’90s.  The thing that has really changed in AI is the amount of data you can collect to inform the machine so it can get smarter in its learning. Search engines were really the first big, high-popularity AI systems. Now we have digital assistants like Cortana, Alexa, Siri. Self-driving cars are basically machine-learning AI engines. They learn to recognize where other cars are and what actions to take.  So there are a variety of things now that are popping. But it’s an investment Microsoft was making, certainly when I was there, and, by everything I read, as an external, third-party shareholder, the company continues to make good and important investments.  Q: What was your impetus for starting USAFacts?  A: I’m a numbers guy. I’m retired and my wife was talking with me about our philanthropic stuff and I highlighted that government has the most significant role. And that just got me interested in the broader issue of, where does our tax base come from? Where does it go to? Who’s it benefiting? That wound up being a separate interest from the rest of our philanthropy.  Q: There’s been concern that funding for the U.S. Census Bureau could be scaled back. How would that affect what you’re doing?  A: We use Census Bureau data. We don’t create any of our own data. We’re mostly repackaging. It’s fundamental for us that we continue to get the kind of data that the country gets, not only out of the every-10-year census, but there are a bunch of other surveys the Census Bureau runs that are very important.  Q: Is that something you plan to weigh in on?  A: I’m going to weigh in on the fact that we need the data. Sometimes you need better tools and better systems and sometimes you need more people, more budget. I don’t know about that because I don’t run the department. But I do know the outcome. The production of census data is super-important. I will certainly be an advocate for that.",https://www.apnews.com//8c68f30e8d0b4f7e9376d01422ca26be/Insider-Q&A:-Steve-Ballmer-on-data-for-the-people
